timestamp,sequence,raw_value,filtered_value,temperature,humidity,distance,status
2026-09-08T18:07:37.285627,834,811,811,28.3,59.4,26.5,NORMAL
2026-09-08T18:07:37.776771,835,812,811,28.3,59.4,26.5,NORMAL
2026-09-08T18:07:38.280142,836,816,814,28.3,59.4,26.4,NORMAL
2026-09-08T18:07:38.778252,837,824,820,28.3,59.4,26.5,NORMAL
2026-09-08T18:07:39.293427,838,828,827,28.3,59.4,26.4,NORMAL
2026-09-08T18:07:39.787496,839,824,826,28.3,59.4,26.5,NORMAL
2026-09-08T18:07:40.288947,840,817,818,28.3,59.4,26.4,NORMAL
2026-09-08T18:07:40.799973,841,811,811,28.3,59.4,26.4,NORMAL
2026-09-08T18:07:41.301260,842,810,810,28.3,59.4,26.4,NORMAL
2026-09-08T18:07:41.797867,843,815,813,28.3,59.4,26.0,NORMAL
2026-09-08T18:07:42.300837,844,816,815,28.3,59.4,26.0,NORMAL
2026-09-08T18:07:42.808123,845,822,821,28.3,59.4,26.4,NORMAL
2026-09-08T18:07:43.299736,846,825,824,28.3,59.4,26.4,NORMAL
2026-09-08T18:07:43.802945,847,821,823,28.3,59.4,26.0,NORMAL
2026-09-08T18:07:44.312874,848,815,818,28.3,59.4,26.5,NORMAL
2026-09-08T18:07:44.810141,849,819,813,28.3,59.4,26.0,NORMAL
2026-09-08T18:07:45.311840,850,815,814,28.3,59.4,26.0,NORMAL
2026-09-08T18:07:45.807892,851,817,815,28.3,59.4,26.5,NORMAL
2026-09-08T18:07:46.321767,852,818,817,28.3,59.4,26.0,NORMAL
2026-09-08T18:07:46.821228,853,827,826,28.3,59.4,26.0,NORMAL
2026-09-08T18:07:47.322657,854,822,825,28.3,59.4,26.5,NORMAL
2026-09-08T18:07:47.827899,855,820,820,28.3,59.4,26.5,NORMAL
2026-09-08T18:07:48.329144,856,815,816,28.3,59.4,26.4,NORMAL
2026-09-08T18:07:48.833560,857,813,810,28.3,59.4,26.4,NORMAL
2026-09-08T18:07:49.335177,858,812,810,28.3,59.4,26.0,NORMAL
2026-09-08T18:07:49.829784,859,816,814,28.3,59.4,26.0,NORMAL
2026-09-08T18:07:50.337169,860,819,816,28.3,59.4,26.0,NORMAL
2026-09-08T18:07:50.842245,861,821,821,28.3,59.5,26.4,NORMAL
2026-09-08T18:07:51.342635,862,819,820,28.3,59.5,26.4,NORMAL
2026-09-08T18:07:51.840988,863,817,818,28.3,59.5,26.4,NORMAL
2026-09-08T18:07:52.340472,864,811,814,28.3,59.5,26.5,NORMAL
2026-09-08T18:07:52.850104,865,817,813,28.3,59.5,26.5,NORMAL
2026-09-08T18:07:53.352917,866,817,814,28.3,59.5,26.4,NORMAL
2026-09-08T18:07:53.851377,867,822,818,28.3,59.5,26.0,NORMAL
2026-09-08T18:07:54.350789,868,823,820,28.3,59.5,26.0,NORMAL
2026-09-08T18:07:54.857884,869,828,825,28.3,59.6,26.4,NORMAL
2026-09-08T18:07:55.349246,870,825,824,28.3,59.6,26.0,NORMAL
2026-09-08T18:07:55.849981,871,820,821,28.3,59.6,26.4,NORMAL
2026-09-08T18:07:56.360867,872,814,816,28.3,59.6,26.0,NORMAL
2026-09-08T18:07:56.866569,873,814,814,28.3,59.5,26.4,NORMAL
2026-09-08T18:07:57.360100,874,814,814,28.3,59.5,26.4,NORMAL
2026-09-08T18:07:57.868522,875,818,816,28.3,59.5,26.0,NORMAL
2026-09-08T18:07:58.373092,876,820,817,28.3,59.5,26.0,NORMAL
2026-09-08T18:07:58.867457,877,827,825,28.3,59.6,26.0,NORMAL
2026-09-08T18:07:59.377389,878,823,824,28.3,59.6,26.4,NORMAL
2026-09-08T18:07:59.878529,879,819,820,28.3,59.6,26.0,NORMAL
2026-09-08T18:08:00.367677,880,816,817,28.3,59.6,26.5,NORMAL
2026-09-08T18:08:00.878896,881,813,813,28.3,59.5,26.4,NORMAL
2026-09-08T18:08:01.381000,882,816,813,28.3,59.5,26.5,NORMAL
2026-09-08T18:08:01.878980,883,816,815,28.3,59.5,26.4,NORMAL
2026-09-08T18:08:02.388447,884,817,817,28.3,59.5,26.5,NORMAL
2026-09-08T18:08:02.893963,885,828,825,28.3,59.5,26.4,NORMAL
2026-09-08T18:08:03.401981,886,820,824,28.3,59.5,26.5,NORMAL
2026-09-08T18:08:03.895743,887,821,821,28.3,59.5,26.0,NORMAL
2026-09-08T18:08:04.390634,888,818,819,28.3,59.5,26.0,NORMAL
2026-09-08T18:08:04.886551,889,812,813,28.3,59.5,26.0,NORMAL
2026-09-08T18:08:05.389522,890,812,813,28.3,59.5,26.0,NORMAL
2026-09-08T18:08:05.903440,891,815,814,28.3,59.5,26.4,NORMAL
2026-09-08T18:08:06.403438,892,817,816,28.3,59.5,26.4,NORMAL
2026-09-08T18:08:06.899811,893,826,823,28.3,59.5,26.4,NORMAL
2026-09-08T18:08:07.395893,894,827,827,28.3,59.5,26.4,NORMAL
2026-09-08T18:08:07.901831,895,822,825,28.3,59.5,26.5,NORMAL
2026-09-08T18:08:08.411312,896,815,820,28.3,59.5,26.5,NORMAL
2026-09-08T18:08:08.908252,897,812,812,28.3,59.5,26.0,NORMAL
2026-09-08T18:08:09.417055,898,816,813,28.3,59.5,26.0,NORMAL
2026-09-08T18:08:09.909011,899,812,813,28.3,59.5,26.5,NORMAL
2026-09-08T18:08:10.413297,900,816,814,28.3,59.5,26.4,NORMAL
2026-09-08T18:08:10.922674,901,828,822,28.2,59.5,26.4,NORMAL
2026-09-08T18:08:11.426067,902,826,825,28.2,59.5,26.0,NORMAL
2026-09-08T18:08:11.919112,903,824,825,28.2,59.5,26.0,NORMAL
2026-09-08T18:08:12.420730,904,819,821,28.2,59.5,26.4,NORMAL
2026-09-08T18:08:12.935096,905,813,814,28.3,59.5,26.4,NORMAL
2026-09-08T18:08:13.430978,906,813,811,28.3,59.5,26.4,NORMAL
2026-09-08T18:08:13.937988,907,816,814,28.3,59.5,26.4,NORMAL
2026-09-08T18:08:14.439071,908,815,814,28.3,59.5,26.5,NORMAL
2026-09-08T18:08:14.927953,909,826,821,28.3,59.6,26.0,NORMAL
2026-09-08T18:08:15.445979,910,825,826,28.3,59.6,26.0,NORMAL
2026-09-08T18:08:15.943117,911,824,824,28.3,59.6,26.0,NORMAL
2026-09-08T18:08:16.446737,912,823,823,28.3,59.6,26.0,NORMAL
2026-09-08T18:08:16.937716,913,813,814,28.2,59.6,26.5,NORMAL
2026-09-08T18:08:17.450263,914,814,813,28.2,59.6,26.0,NORMAL
2026-09-08T18:08:17.953868,915,815,813,28.2,59.6,26.0,NORMAL
2026-09-08T18:08:18.451423,916,816,815,28.2,59.6,26.4,NORMAL
2026-09-08T18:08:18.948746,917,821,819,28.2,59.6,26.0,NORMAL
2026-09-08T18:08:19.461264,918,826,826,28.2,59.6,26.0,NORMAL
2026-09-08T18:08:19.959480,919,822,825,28.2,59.6,26.4,NORMAL
2026-09-08T18:08:20.461936,920,823,823,28.2,59.6,26.0,NORMAL
2026-09-08T18:08:20.961859,921,812,815,28.2,59.6,26.0,NORMAL
2026-09-08T18:08:21.461504,922,814,813,28.2,59.6,26.4,NORMAL
2026-09-08T18:08:21.960117,923,814,813,28.2,59.6,26.0,NORMAL
2026-09-08T18:08:22.462888,924,815,815,28.2,59.6,26.5,NORMAL
2026-09-08T18:08:22.971048,925,823,819,28.2,59.6,26.0,NORMAL
2026-09-08T18:08:23.476768,926,827,826,28.2,59.6,26.0,NORMAL
2026-09-08T18:08:23.970188,927,826,826,28.2,59.6,26.4,NORMAL
2026-09-08T18:08:24.479684,928,822,823,28.2,59.6,26.0,NORMAL
2026-09-08T18:08:24.976457,929,814,816,28.2,59.6,26.0,NORMAL
2026-09-08T18:08:25.479472,930,816,812,28.2,59.6,26.0,NORMAL
2026-09-08T18:08:25.985644,931,817,814,28.2,59.6,7.6,WARNING
2026-09-08T18:08:26.477747,932,819,818,28.2,59.6,6.1,WARNING
2026-09-08T18:08:26.987515,933,823,821,28.2,59.6,26.0,NORMAL
2026-09-08T18:08:27.482377,934,825,825,28.2,59.6,26.0,NORMAL
2026-09-08T18:08:27.993515,935,825,826,28.2,59.6,26.0,NORMAL
2026-09-08T18:08:28.492112,936,822,824,28.2,59.6,26.0,NORMAL
2026-09-08T18:08:28.990366,937,815,817,28.2,59.6,7.0,WARNING
2026-09-08T18:08:29.495570,938,816,816,28.2,59.6,5.6,WARNING
2026-09-08T18:08:29.995672,939,816,816,28.2,59.6,6.0,WARNING
2026-09-08T18:08:30.501925,940,817,817,28.2,59.6,6.0,WARNING
2026-09-08T18:08:31.002170,941,822,820,28.2,59.7,5.5,WARNING
2026-09-08T18:08:31.498189,942,829,826,28.2,59.7,5.6,WARNING
2026-09-08T18:08:32.005447,943,831,829,28.2,59.7,6.0,WARNING
2026-09-08T18:08:32.511492,944,827,829,28.2,59.7,6.4,WARNING
2026-09-08T18:08:33.013420,945,818,822,28.2,59.8,26.0,NORMAL
2026-09-08T18:08:33.512246,946,811,814,28.2,59.8,26.0,NORMAL
2026-09-08T18:08:34.009078,947,813,813,28.2,59.8,26.0,NORMAL
2026-09-08T18:08:34.520204,948,811,812,28.2,59.8,26.4,NORMAL
2026-09-08T18:08:35.020082,949,818,815,28.2,59.9,26.0,NORMAL
2026-09-08T18:08:35.523873,950,823,819,28.2,59.9,26.4,NORMAL
2026-09-08T18:08:36.018882,951,824,823,28.2,59.9,26.0,NORMAL
2026-09-08T18:08:36.524963,952,826,826,28.2,59.9,26.0,NORMAL
2026-09-08T18:08:37.034038,953,817,820,28.2,59.9,26.0,NORMAL
2026-09-08T18:08:37.534821,954,814,815,28.2,59.9,26.0,NORMAL
2026-09-08T18:08:38.032819,955,813,813,28.2,59.9,26.0,NORMAL
2026-09-08T18:08:38.534684,956,813,812,28.2,59.9,26.0,NORMAL
2026-09-08T18:08:39.029716,957,817,814,28.2,60.0,26.0,NORMAL
2026-09-08T18:08:39.534771,958,815,815,28.2,60.0,26.0,NORMAL
2026-09-08T18:08:40.035488,959,823,819,28.2,60.0,26.0,NORMAL
2026-09-08T18:08:40.543656,960,824,825,28.2,60.0,26.0,NORMAL
2026-09-08T18:08:41.041410,961,822,824,28.2,60.0,26.0,NORMAL
2026-09-08T18:08:41.548763,962,818,817,28.2,60.0,26.0,NORMAL
2026-09-08T18:08:42.046813,963,817,815,28.2,60.0,26.0,NORMAL
2026-09-08T18:08:42.552443,964,813,813,28.2,60.0,26.0,NORMAL
2026-09-08T18:08:43.052416,965,816,812,28.2,59.9,26.0,NORMAL
2026-09-08T18:08:43.560752,966,818,815,28.2,59.9,26.0,NORMAL
2026-09-08T18:08:44.053015,967,820,818,28.2,59.9,26.4,NORMAL
2026-09-08T18:08:44.563651,968,824,821,28.2,59.9,26.0,NORMAL
2026-09-08T18:08:45.060830,969,826,826,28.2,59.9,26.0,NORMAL
2026-09-08T18:08:45.568707,970,820,823,28.2,59.9,26.0,NORMAL
2026-09-08T18:08:46.063549,971,817,818,28.2,59.9,26.0,NORMAL
2026-09-08T18:08:46.566365,972,816,816,28.2,59.9,7.0,WARNING
2026-09-08T18:08:47.072033,973,814,816,28.2,59.9,3.6,WARNING
2026-09-08T18:08:47.565810,974,819,816,28.2,59.9,4.3,WARNING
2026-09-08T18:08:48.071747,975,821,819,28.2,59.9,3.2,WARNING
2026-09-08T18:08:48.577726,976,822,821,28.2,59.9,3.2,WARNING
2026-09-08T18:08:49.078906,977,829,827,28.2,59.9,4.0,WARNING
2026-09-08T18:08:49.575473,978,827,830,28.2,59.9,4.5,WARNING
2026-09-08T18:08:50.086418,979,825,825,28.2,59.9,6.8,WARNING
2026-09-08T18:08:50.579455,980,821,822,28.2,59.9,4.3,WARNING
2026-09-08T18:08:51.085854,981,817,815,28.2,59.9,4.2,WARNING
2026-09-08T18:08:51.586591,982,823,818,28.2,59.9,9.1,WARNING
2026-09-08T18:08:52.095627,983,814,816,28.2,59.9,8.2,WARNING
2026-09-08T18:08:52.618805,984,816,815,28.2,59.9,,NORMAL
2026-09-08T18:08:53.124029,985,825,823,28.2,59.9,,NORMAL
2026-09-08T18:08:53.599957,986,827,827,28.2,59.9,3.3,WARNING
2026-09-08T18:08:54.103864,987,830,828,28.2,59.9,3.7,WARNING
2026-09-08T18:08:54.599086,988,827,827,28.2,59.9,4.2,WARNING
2026-09-08T18:08:55.107694,989,814,819,28.2,59.9,4.2,WARNING
2026-09-08T18:08:55.608848,990,817,816,28.2,59.9,3.6,WARNING
2026-09-08T18:08:56.102046,991,816,816,28.2,59.9,3.9,WARNING
2026-09-08T18:08:56.605885,992,816,816,28.2,59.9,3.8,WARNING
2026-09-08T18:08:57.113766,993,820,819,28.2,59.9,3.8,WARNING
2026-09-08T18:08:57.618124,994,825,824,28.2,59.9,4.3,WARNING
2026-09-08T18:08:58.111199,995,828,827,28.2,59.9,3.8,WARNING
2026-09-08T18:08:58.616123,996,829,829,28.2,59.9,26.0,NORMAL
2026-09-08T18:08:59.125768,997,821,822,28.2,59.9,26.0,NORMAL
2026-09-08T18:08:59.617499,998,817,816,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:00.122560,999,814,814,28.2,59.9,26.4,NORMAL
2026-09-08T18:09:00.631012,1000,811,811,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:01.135888,1001,814,813,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:01.623233,1002,814,814,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:02.136801,1003,818,816,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:02.637086,1004,823,819,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:03.138671,1005,825,824,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:03.645576,1006,821,822,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:04.132367,1007,818,819,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:04.647533,1008,816,817,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:05.142018,1009,814,813,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:05.654296,1010,811,811,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:06.149659,1011,815,813,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:06.652745,1012,815,815,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:07.154036,1013,826,822,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:07.662227,1014,826,825,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:08.151782,1015,826,825,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:08.654115,1016,823,823,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:09.160211,1017,814,816,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:09.661703,1018,812,813,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:10.160576,1019,809,812,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:10.672815,1020,810,811,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:11.178098,1021,815,814,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:11.675191,1022,819,816,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:12.167809,1023,821,820,28.2,59.9,26.0,NORMAL
2026-09-08T18:09:12.668693,1024,823,823,28.2,59.9,26.0,NORMAL
